"account_id","month","balance","days_past_due"
"ACC-0003087",2025-11-01,5410.65,0
"ACC-0003087",2025-12-01,4495.5,0
"ACC-0003088",2025-01-01,23947.09,0
"ACC-0003088",2025-02-01,21852.8,0
"ACC-0003088",2025-03-01,20527.18,0
"ACC-0003088",2025-04-01,18690.68,0
"ACC-0003088",2025-05-01,17205.56,0
"ACC-0003088",2025-06-01,15719.28,0
"ACC-0003088",2025-07-01,13710.88,0
"ACC-0003088",2025-08-01,11399.74,0
"ACC-0003088",2025-09-01,9659.33,0
"ACC-0003088",2025-10-01,7567.13,0
"ACC-0003088",2025-11-01,6223.41,0
"ACC-0003088",2025-12-01,4334.07,0
"ACC-0003089",2025-01-01,18516.62,0
"ACC-0003089",2025-02-01,17734.07,0
"ACC-0003089",2025-03-01,16825.5,0
"ACC-0003089",2025-04-01,15681.55,0
"ACC-0003089",2025-05-01,14644.18,0
"ACC-0003089",2025-06-01,13553.48,0
"ACC-0003089",2025-07-01,12547.14,0
"ACC-0003089",2025-08-01,11634.78,0
"ACC-0003089",2025-09-01,10829.5,0
"ACC-0003089",2025-10-01,9878.22,0
"ACC-0003089",2025-11-01,8710.19,0
"ACC-0003089",2025-12-01,7801.75,0
"ACC-0003091",2025-01-01,17735.25,0
"ACC-0003091",2025-02-01,16807.87,0
"ACC-0003091",2025-03-01,15353.47,0
"ACC-0003091",2025-04-01,14462.64,0
"ACC-0003091",2025-05-01,13430.54,0
"ACC-0003091",2025-06-01,12223.2,0
"ACC-0003091",2025-07-01,11256.68,0
"ACC-0003091",2025-08-01,9844.34,0
"ACC-0003091",2025-09-01,8589.09,0
"ACC-0003091",2025-10-01,7176.05,0
"ACC-0003091",2025-11-01,6330.36,0
"ACC-0003091",2025-12-01,4877.35,0
"ACC-0003095",2025-01-01,14283.63,0
"ACC-0003095",2025-02-01,13241.72,0
"ACC-0003095",2025-03-01,12088.9,0
"ACC-0003095",2025-04-01,11214.54,0
"ACC-0003095",2025-05-01,10221.71,0
"ACC-0003095",2025-06-01,9203.93,0
"ACC-0003095",2025-07-01,8521.06,0
"ACC-0003095",2025-08-01,7336.59,0
"ACC-0003095",2025-09-01,6153.94,0
"ACC-0003095",2025-10-01,5368.18,0
"ACC-0003095",2025-11-01,4291.2,0
"ACC-0003095",2025-12-01,3376.35,0
"ACC-0003096",2025-01-01,4464.85,0
"ACC-0003096",2025-02-01,4074.62,0
"ACC-0003096",2025-03-01,3754.72,0
"ACC-0003096",2025-04-01,3508.63,0
"ACC-0003096",2025-05-01,3159.23,0
"ACC-0003096",2025-06-01,2903.17,0
"ACC-0003096",2025-07-01,2547.05,0
"ACC-0003096",2025-08-01,2223.83,0
"ACC-0003096",2025-09-01,1929.66,0
"ACC-0003096",2025-10-01,1637.57,0
"ACC-0003096",2025-11-01,1399.18,0
"ACC-0003096",2025-12-01,1109.68,0
"ACC-0003098",2025-01-01,8984.34,0
"ACC-0003098",2025-02-01,8442.57,0
"ACC-0003098",2025-03-01,7969.11,0
"ACC-0003098",2025-04-01,7569.53,0
"ACC-0003098",2025-05-01,6990.67,0
"ACC-0003098",2025-06-01,6320.87,0
"ACC-0003098",2025-07-01,5786.49,0
"ACC-0003098",2025-08-01,5293.15,0
"ACC-0003098",2025-09-01,4813.24,0
"ACC-0003098",2025-10-01,4370.29,0
"ACC-0003098",2025-11-01,3917.44,0
"ACC-0003098",2025-12-01,3270.54,0
"ACC-0003099",2025-01-01,29255.19,0
"ACC-0003099",2025-02-01,27320.44,0
"ACC-0003099",2025-03-01,25515.69,0
"ACC-0003099",2025-04-01,24060.35,0
"ACC-0003099",2025-05-01,22583.49,0
"ACC-0003099",2025-06-01,21420.46,0
"ACC-0003099",2025-07-01,20060.12,0
"ACC-0003099",2025-08-01,18416.25,0
"ACC-0003099",2025-09-01,16398.17,0
"ACC-0003099",2025-10-01,14945.93,0
"ACC-0003099",2025-11-01,13765.54,0
"ACC-0003099",2025-12-01,12215.79,0
"ACC-0003100",2025-01-01,20252.54,30
"ACC-0003100",2025-02-01,19150.5,71
"ACC-0003100",2025-03-01,18077.05,115
"ACC-0003100",2025-04-01,16789.31,158
"ACC-0003100",2025-05-01,15690.82,180
"ACC-0003100",2025-06-01,14380.21,156
"ACC-0003100",2025-07-01,13201.44,146
"ACC-0003100",2025-08-01,12299.82,120
"ACC-0003100",2025-09-01,11223.92,141
"ACC-0003100",2025-10-01,10273.02,124
"ACC-0003100",2025-11-01,9467.53,155
"ACC-0003100",2025-12-01,8643.34,180
"ACC-0003106",2025-01-01,35335.06,0
"ACC-0003106",2025-02-01,32977.42,0
"ACC-0003106",2025-03-01,30457.73,0
"ACC-0003106",2025-04-01,28006.59,0
"ACC-0003106",2025-05-01,25085.66,0
"ACC-0003106",2025-06-01,22128.8,0
"ACC-0003106",2025-07-01,18979.56,0
"ACC-0003106",2025-08-01,17034.75,0
"ACC-0003106",2025-09-01,14494.37,0
"ACC-0003106",2025-10-01,12138.03,0
"ACC-0003106",2025-11-01,10150.55,0
"ACC-0003106",2025-12-01,7539.78,0
"ACC-0003109",2025-01-01,14463.3,0
"ACC-0003109",2025-02-01,13638.99,0
"ACC-0003109",2025-03-01,12546.6,0
"ACC-0003109",2025-04-01,11252.14,0
"ACC-0003109",2025-05-01,9940.29,0
"ACC-0003109",2025-06-01,8642.86,0
"ACC-0003109",2025-07-01,7704.44,0
"ACC-0003109",2025-08-01,6452.75,0
"ACC-0003109",2025-09-01,5496.44,0
"ACC-0003109",2025-10-01,4216.99,0
"ACC-0003109",2025-11-01,3146.15,0
"ACC-0003109",2025-12-01,1853.71,0
"ACC-0003110",2025-01-01,21747.69,0
"ACC-0003110",2025-02-01,19827.68,0
"ACC-0003110",2025-03-01,17716.82,0
"ACC-0003110",2025-04-01,15845.57,0
"ACC-0003110",2025-05-01,14447.04,0
"ACC-0003110",2025-06-01,12547.04,0
"ACC-0003110",2025-07-01,10432.26,0
"ACC-0003110",2025-08-01,9018.41,0
"ACC-0003110",2025-09-01,7260.18,0
"ACC-0003110",2025-10-01,5962.36,0
"ACC-0003110",2025-11-01,4704.82,0
"ACC-0003110",2025-12-01,2963.33,0
"ACC-0003111",2025-01-01,5987.71,0
"ACC-0003111",2025-02-01,5564.97,0
"ACC-0003111",2025-03-01,5245.29,0
"ACC-0003111",2025-04-01,4698.65,0
"ACC-0003111",2025-05-01,4126.36,0
"ACC-0003111",2025-06-01,3786.03,0
"ACC-0003111",2025-07-01,3353.25,0
"ACC-0003111",2025-08-01,2789.33,0
"ACC-0003111",2025-09-01,2223.45,0
"ACC-0003111",2025-10-01,1890.98,0
"ACC-0003111",2025-11-01,1347.66,0
"ACC-0003111",2025-12-01,962.76,0
"ACC-0003112",2025-01-01,47519.97,0
"ACC-0003112",2025-02-01,44603.85,0
"ACC-0003112",2025-03-01,41208.01,0
"ACC-0003112",2025-04-01,38989.63,0
"ACC-0003112",2025-05-01,35423.26,0
"ACC-0003112",2025-06-01,32286.83,0
"ACC-0003112",2025-07-01,29651.5,0
"ACC-0003112",2025-08-01,27509.72,0
"ACC-0003112",2025-09-01,24131.5,0
"ACC-0003112",2025-10-01,20500.63,0
"ACC-0003112",2025-11-01,18331.09,0
"ACC-0003112",2025-12-01,14817.7,0
"ACC-0003113",2025-01-01,14110.91,0
"ACC-0003113",2025-02-01,13257.5,37
"ACC-0003113",2025-03-01,12265.77,65
"ACC-0003113",2025-04-01,11260.75,63
"ACC-0003113",2025-05-01,10262.13,53
"ACC-0003113",2025-06-01,9519.89,92
"ACC-0003113",2025-07-01,8584.05,90
"ACC-0003113",2025-08-01,7532.36,110
"ACC-0003113",2025-09-01,6279.64,92
"ACC-0003113",2025-10-01,5118.94,127
"ACC-0003113",2025-11-01,3888.91,111
"ACC-0003113",2025-12-01,2669.27,91
"ACC-0003114",2025-01-01,11704.22,0
"ACC-0003114",2025-02-01,11072.13,0
"ACC-0003114",2025-03-01,10379.71,0
"ACC-0003114",2025-04-01,9434.87,0
"ACC-0003114",2025-05-01,8460.26,0
"ACC-0003114",2025-06-01,7596.65,0
"ACC-0003114",2025-07-01,6995.54,0
"ACC-0003114",2025-08-01,6140.14,0
"ACC-0003114",2025-09-01,5565.57,0
"ACC-0003114",2025-10-01,4876.29,0
"ACC-0003114",2025-11-01,3873.62,0
"ACC-0003114",2025-12-01,3069.35,0
"ACC-0003117",2025-01-01,35127.31,0
"ACC-0003117",2025-02-01,32570.25,0
"ACC-0003117",2025-03-01,29398.8,0
"ACC-0003117",2025-04-01,26715.99,0
"ACC-0003117",2025-05-01,23837.32,0
"ACC-0003117",2025-06-01,21667.03,0
"ACC-0003117",2025-07-01,19925.11,0
"ACC-0003117",2025-08-01,17682.96,0
"ACC-0003117",2025-09-01,15748.35,0
"ACC-0003117",2025-10-01,12571.56,0
"ACC-0003117",2025-11-01,10045.23,0
"ACC-0003117",2025-12-01,7619.77,0
"ACC-0003118",2025-01-01,8209.39,0
"ACC-0003118",2025-02-01,7782.54,0
"ACC-0003118",2025-03-01,7059.23,0
"ACC-0003118",2025-04-01,6611.98,0
"ACC-0003118",2025-05-01,5924.5,0
"ACC-0003118",2025-06-01,5492.72,0
"ACC-0003118",2025-07-01,4892.07,0
"ACC-0003118",2025-08-01,4335.22,0
"ACC-0003118",2025-09-01,3635.53,0
"ACC-0003118",2025-10-01,2966.36,0
"ACC-0003118",2025-11-01,2381.03,0
"ACC-0003118",2025-12-01,1793.94,0
"ACC-0003123",2025-01-01,7846.24,0
"ACC-0003123",2025-02-01,7295.67,0
"ACC-0003123",2025-03-01,6743.93,0
"ACC-0003123",2025-04-01,6218.15,0
"ACC-0003123",2025-05-01,5839.96,0
"ACC-0003123",2025-06-01,5370.03,0
"ACC-0003123",2025-07-01,5058.56,0
"ACC-0003123",2025-08-01,4543.4,0
"ACC-0003123",2025-09-01,4155.51,0
"ACC-0003123",2025-10-01,3589.15,0
"ACC-0003123",2025-11-01,3149.04,0
"ACC-0003123",2025-12-01,2595.09,0
"ACC-0003124",2025-01-01,31710.58,0
"ACC-0003124",2025-02-01,29690.65,0
"ACC-0003124",2025-03-01,27659.87,0
"ACC-0003124",2025-04-01,25261.48,0
"ACC-0003124",2025-05-01,22976.08,0
"ACC-0003124",2025-06-01,21074.5,0
"ACC-0003124",2025-07-01,18557.74,0
"ACC-0003124",2025-08-01,15947.84,0
"ACC-0003124",2025-09-01,13731.02,0
"ACC-0003124",2025-10-01,11360.05,0
"ACC-0003124",2025-11-01,9340.04,0
"ACC-0003124",2025-12-01,7520.66,0
"ACC-0003126",2025-01-01,29576.84,0
"ACC-0003126",2025-02-01,27715.62,0
"ACC-0003126",2025-03-01,25727.64,0
"ACC-0003126",2025-04-01,23709.31,0
"ACC-0003126",2025-05-01,22151.62,0
"ACC-0003126",2025-06-01,20562.77,0
"ACC-0003126",2025-07-01,18544.26,0
"ACC-0003126",2025-08-01,16740.69,0
"ACC-0003126",2025-09-01,15121.58,0
"ACC-0003126",2025-10-01,13483.15,0
"ACC-0003126",2025-11-01,11398.7,0
"ACC-0003126",2025-12-01,9536.93,0
"ACC-0003129",2025-01-01,19849.39,0
"ACC-0003129",2025-02-01,18902.68,0
"ACC-0003129",2025-03-01,17410.07,0
"ACC-0003129",2025-04-01,15900.99,0
"ACC-0003129",2025-05-01,14756.85,0
"ACC-0003129",2025-06-01,13848,0
"ACC-0003129",2025-07-01,12887.78,0
"ACC-0003129",2025-08-01,11788.07,0
"ACC-0003129",2025-09-01,10719.4,0
"ACC-0003129",2025-10-01,9469.88,0
"ACC-0003129",2025-11-01,7985.02,0
"ACC-0003129",2025-12-01,6891.82,0
"ACC-0003134",2025-01-01,40268.85,0
"ACC-0003134",2025-02-01,37543.01,21
"ACC-0003134",2025-03-01,34763.21,0
"ACC-0003134",2025-04-01,32121.84,22
"ACC-0003134",2025-05-01,29697.78,0
"ACC-0003134",2025-06-01,27823.74,22
"ACC-0003134",2025-07-01,25220.53,12
"ACC-0003134",2025-08-01,22852.63,37
"ACC-0003134",2025-09-01,20126.78,35
"ACC-0003134",2025-10-01,17679.95,25
"ACC-0003134",2025-11-01,15511.7,0
"ACC-0003134",2025-12-01,13822.46,0
"ACC-0003135",2025-01-01,17043.77,0
"ACC-0003135",2025-02-01,15900.44,0
"ACC-0003135",2025-03-01,14716.45,0
"ACC-0003135",2025-04-01,14025.24,0
"ACC-0003135",2025-05-01,13095.22,0
"ACC-0003135",2025-06-01,12066.21,0
"ACC-0003135",2025-07-01,11349.89,0
"ACC-0003135",2025-08-01,10499.52,0
"ACC-0003135",2025-09-01,9575.16,0
"ACC-0003135",2025-10-01,8692.05,0
"ACC-0003135",2025-11-01,7845.66,0
"ACC-0003135",2025-12-01,6818.89,0
"ACC-0003137",2025-01-01,27392.11,0
"ACC-0003137",2025-02-01,25124.99,0
"ACC-0003137",2025-03-01,23069.41,0
"ACC-0003137",2025-04-01,20892.01,0
"ACC-0003137",2025-05-01,18988.23,0
"ACC-0003137",2025-06-01,17396.46,0
"ACC-0003137",2025-07-01,15911.57,0
"ACC-0003137",2025-08-01,14122.16,0
"ACC-0003137",2025-09-01,11923.61,0
"ACC-0003137",2025-10-01,10110.75,0
"ACC-0003137",2025-11-01,8181.88,0
"ACC-0003137",2025-12-01,6086.55,0
"ACC-0003138",2025-01-01,8384.98,0
"ACC-0003138",2025-02-01,7932.17,0
"ACC-0003138",2025-03-01,7574.31,0
"ACC-0003138",2025-04-01,6960.3,0
"ACC-0003138",2025-05-01,6400.86,0
"ACC-0003138",2025-06-01,5850.04,0
"ACC-0003138",2025-07-01,5433.3,0
"ACC-0003138",2025-08-01,5088.6,0
"ACC-0003138",2025-09-01,4748.34,0
"ACC-0003138",2025-10-01,4309.94,0
"ACC-0003138",2025-11-01,3777.27,0
"ACC-0003138",2025-12-01,3371.61,0
"ACC-0003139",2025-01-01,9987.41,0
"ACC-0003139",2025-02-01,9353.41,0
"ACC-0003139",2025-03-01,8859.58,0
"ACC-0003139",2025-04-01,8274.94,0
"ACC-0003139",2025-05-01,7816.12,0
"ACC-0003139",2025-06-01,7176.78,0
"ACC-0003139",2025-07-01,6782.72,0
"ACC-0003139",2025-08-01,6236.77,0
"ACC-0003139",2025-09-01,5573.19,0
"ACC-0003139",2025-10-01,5121.28,0
"ACC-0003139",2025-11-01,4599.97,0
"ACC-0003139",2025-12-01,4040.05,0
"ACC-0003140",2025-01-01,13808.12,0
"ACC-0003140",2025-02-01,13041.11,44
"ACC-0003140",2025-03-01,11992.15,67
"ACC-0003140",2025-04-01,11008.61,59
"ACC-0003140",2025-05-01,9991.7,36
"ACC-0003140",2025-06-01,8844.79,21
"ACC-0003140",2025-07-01,8043.01,19
"ACC-0003140",2025-08-01,7364.47,56
"ACC-0003140",2025-09-01,6583.57,54
"ACC-0003140",2025-10-01,5577.36,78
"ACC-0003140",2025-11-01,4864.67,99
"ACC-0003140",2025-12-01,3734.44,141
"ACC-0003141",2025-01-01,2633.21,0
"ACC-0003141",2025-02-01,2393.05,0
"ACC-0003141",2025-03-01,2187.73,0
"ACC-0003141",2025-04-01,1964.12,0
"ACC-0003141",2025-05-01,1811.57,0
"ACC-0003141",2025-06-01,1613.34,0
"ACC-0003141",2025-07-01,1426.92,0
"ACC-0003141",2025-08-01,1254.82,0
"ACC-0003141",2025-09-01,1041.99,0
"ACC-0003141",2025-10-01,779.79,0
"ACC-0003141",2025-11-01,580.37,0
"ACC-0003141",2025-12-01,341.42,0
"ACC-0003143",2025-01-01,10792.58,0
"ACC-0003143",2025-02-01,9899.75,0
"ACC-0003143",2025-03-01,9275.04,0
"ACC-0003143",2025-04-01,8492.83,0
"ACC-0003143",2025-05-01,7834.14,0
"ACC-0003143",2025-06-01,7025.9,0
"ACC-0003143",2025-07-01,6284.01,0
"ACC-0003143",2025-08-01,5579.7,0
"ACC-0003143",2025-09-01,4739.84,0
"ACC-0003143",2025-10-01,3979.6,0
"ACC-0003143",2025-11-01,3285,0
"ACC-0003143",2025-12-01,2459.82,0
"ACC-0003144",2025-01-01,44183.19,33
"ACC-0003144",2025-02-01,41395.05,14
"ACC-0003144",2025-03-01,37521.46,45
"ACC-0003144",2025-04-01,34588.18,20
"ACC-0003144",2025-05-01,31899.4,0
"ACC-0003144",2025-06-01,29262.78,0
"ACC-0003144",2025-07-01,26323.47,19
"ACC-0003144",2025-08-01,22829.68,19
"ACC-0003144",2025-09-01,20234.53,0
"ACC-0003144",2025-10-01,17451.68,0
"ACC-0003144",2025-11-01,13599.64,21
"ACC-0003144",2025-12-01,10749.5,42
"ACC-0003145",2025-01-01,6575.75,0
"ACC-0003145",2025-02-01,6294.31,0
"ACC-0003145",2025-03-01,5875.82,0
"ACC-0003145",2025-04-01,5440.2,0
"ACC-0003145",2025-05-01,5097.7,0
"ACC-0003145",2025-06-01,4673.07,0
"ACC-0003145",2025-07-01,4268.93,0
"ACC-0003145",2025-08-01,3809.98,0
"ACC-0003145",2025-09-01,3515.6,0
"ACC-0003145",2025-10-01,3100.39,0
"ACC-0003145",2025-11-01,2832.2,0
"ACC-0003145",2025-12-01,2529.56,0
"ACC-0003146",2025-01-01,9031.98,0
"ACC-0003146",2025-02-01,8473.21,0
"ACC-0003146",2025-03-01,8061.11,0
"ACC-0003146",2025-04-01,7630.5,0
"ACC-0003146",2025-05-01,7256.51,0
"ACC-0003146",2025-06-01,6697.58,0
"ACC-0003146",2025-07-01,6334.42,0
"ACC-0003146",2025-08-01,5786.6,0
"ACC-0003146",2025-09-01,5197.54,0
"ACC-0003146",2025-10-01,4699.25,0
"ACC-0003146",2025-11-01,4076.36,0
"ACC-0003146",2025-12-01,3614.09,0
"ACC-0003148",2025-01-01,4017.71,0
"ACC-0003148",2025-02-01,3857.65,0
"ACC-0003148",2025-03-01,3655.05,0
"ACC-0003148",2025-04-01,3481.28,0
"ACC-0003148",2025-05-01,3307.34,0
"ACC-0003148",2025-06-01,3153.41,0
"ACC-0003148",2025-07-01,2997.24,0
"ACC-0003148",2025-08-01,2808.97,0
"ACC-0003148",2025-09-01,2648.41,0
"ACC-0003148",2025-10-01,2468.79,0
"ACC-0003148",2025-11-01,2265.3,0
"ACC-0003148",2025-12-01,2067.32,0
"ACC-0003150",2025-01-01,8599.39,0
"ACC-0003150",2025-02-01,8157.1,0
"ACC-0003150",2025-03-01,7516.88,0
"ACC-0003150",2025-04-01,6788.11,0
"ACC-0003150",2025-05-01,6179.79,0
"ACC-0003150",2025-06-01,5464.4,0
"ACC-0003150",2025-07-01,4790.22,0
"ACC-0003150",2025-08-01,4168.52,0
"ACC-0003150",2025-09-01,3613.72,0
"ACC-0003150",2025-10-01,3097.02,0
"ACC-0003150",2025-11-01,2635.07,0
"ACC-0003150",2025-12-01,1972.01,0
"ACC-0003152",2025-01-01,5373.62,0
"ACC-0003152",2025-02-01,5083.06,0
"ACC-0003152",2025-03-01,4804.88,0
"ACC-0003152",2025-04-01,4499.29,0
"ACC-0003152",2025-05-01,4212.28,0
"ACC-0003152",2025-06-01,3873.62,0
"ACC-0003152",2025-07-01,3537.34,0
"ACC-0003152",2025-08-01,3287.53,0
"ACC-0003152",2025-09-01,3070.82,0
"ACC-0003152",2025-10-01,2830.84,0
"ACC-0003152",2025-11-01,2477.19,0
"ACC-0003152",2025-12-01,2119.05,0
"ACC-0003154",2025-01-01,29702.36,0
"ACC-0003154",2025-02-01,27367.84,0
"ACC-0003154",2025-03-01,25119.82,0
"ACC-0003154",2025-04-01,23220.29,0
"ACC-0003154",2025-05-01,21218.47,0
"ACC-0003154",2025-06-01,18834.84,0
"ACC-0003154",2025-07-01,17223.88,0
"ACC-0003154",2025-08-01,15090.84,0
"ACC-0003154",2025-09-01,13173.95,0
"ACC-0003154",2025-10-01,10807.65,0
"ACC-0003154",2025-11-01,8182.81,0
"ACC-0003154",2025-12-01,6393.48,0
"ACC-0003159",2025-01-01,26611.78,0
"ACC-0003159",2025-02-01,25566.03,0
"ACC-0003159",2025-03-01,24351.5,0
"ACC-0003159",2025-04-01,22896.86,0
"ACC-0003159",2025-05-01,21858.64,0
"ACC-0003159",2025-06-01,20697.51,0
"ACC-0003159",2025-07-01,19255.73,0
"ACC-0003159",2025-08-01,18067.67,0
"ACC-0003159",2025-09-01,16678.39,0
"ACC-0003159",2025-10-01,15676.95,0
"ACC-0003159",2025-11-01,14443.19,0
"ACC-0003159",2025-12-01,13225.94,0
"ACC-0003160",2025-01-01,28728.67,0
"ACC-0003160",2025-02-01,27085.43,0
"ACC-0003160",2025-03-01,25363.83,0
"ACC-0003160",2025-04-01,23899.5,0
"ACC-0003160",2025-05-01,22309.56,0
"ACC-0003160",2025-06-01,20634.96,0
"ACC-0003160",2025-07-01,18819,0
"ACC-0003160",2025-08-01,17202.23,0
"ACC-0003160",2025-09-01,15970.88,0
"ACC-0003160",2025-10-01,14320.99,0
"ACC-0003160",2025-11-01,12401.49,0
"ACC-0003160",2025-12-01,10421.64,0
"ACC-0003171",2025-01-01,25280.52,0
"ACC-0003171",2025-02-01,23720.57,0
"ACC-0003171",2025-03-01,21826.01,0
"ACC-0003171",2025-04-01,20228.83,0
"ACC-0003171",2025-05-01,18870.29,0
"ACC-0003171",2025-06-01,16752.86,0
"ACC-0003171",2025-07-01,14681.27,0
"ACC-0003171",2025-08-01,12552.78,0
"ACC-0003171",2025-09-01,10551.03,0
"ACC-0003171",2025-10-01,8774.68,0
"ACC-0003171",2025-11-01,7505.46,0
"ACC-0003171",2025-12-01,5977.79,0
"ACC-0003172",2025-01-01,2763.74,0
"ACC-0003172",2025-02-01,2585.05,0
"ACC-0003172",2025-03-01,2438.86,0
"ACC-0003172",2025-04-01,2260.33,0
"ACC-0003172",2025-05-01,2124.04,0
"ACC-0003172",2025-06-01,1990.96,0
"ACC-0003172",2025-07-01,1826.02,0
"ACC-0003172",2025-08-01,1637.46,0
"ACC-0003172",2025-09-01,1493.25,0
"ACC-0003172",2025-10-01,1348.82,0
"ACC-0003172",2025-11-01,1201.17,0
"ACC-0003172",2025-12-01,1060.92,0
"ACC-0003176",2025-01-01,18997.52,0
"ACC-0003176",2025-02-01,17736.64,0
"ACC-0003176",2025-03-01,16637.63,0
"ACC-0003176",2025-04-01,15339.26,0
"ACC-0003176",2025-05-01,14258.95,0
"ACC-0003176",2025-06-01,12919.68,0
"ACC-0003176",2025-07-01,11521.62,0
"ACC-0003176",2025-08-01,10146.19,0
"ACC-0003176",2025-09-01,8472.42,0
"ACC-0003176",2025-10-01,6633.87,0
"ACC-0003176",2025-11-01,5494.24,0
"ACC-0003176",2025-12-01,4377.95,0
"ACC-0003177",2025-01-01,70991.41,0
"ACC-0003177",2025-02-01,67241.76,0
"ACC-0003177",2025-03-01,64353.13,0
"ACC-0003177",2025-04-01,60338.66,0
"ACC-0003177",2025-05-01,56489.19,0
"ACC-0003177",2025-06-01,52448.89,0
"ACC-0003177",2025-07-01,48315.94,0
"ACC-0003177",2025-08-01,43842.96,0
"ACC-0003177",2025-09-01,40554.69,0
"ACC-0003177",2025-10-01,36137.84,0
"ACC-0003177",2025-11-01,33138.76,0
"ACC-0003177",2025-12-01,28607.29,0
"ACC-0003180",2025-01-01,16892.91,0
"ACC-0003180",2025-02-01,15726.87,0
"ACC-0003180",2025-03-01,14611.42,0
"ACC-0003180",2025-04-01,13722.05,41
"ACC-0003180",2025-05-01,12858.74,39
"ACC-0003180",2025-06-01,11943.85,16
"ACC-0003180",2025-07-01,10543.98,12
"ACC-0003180",2025-08-01,9219.67,10
"ACC-0003180",2025-09-01,8077.03,36
"ACC-0003180",2025-10-01,7282.68,11
"ACC-0003180",2025-11-01,6085.44,0
"ACC-0003180",2025-12-01,4891.67,0
"ACC-0003181",2025-01-01,39759.13,0
"ACC-0003181",2025-02-01,37529.77,0
"ACC-0003181",2025-03-01,35303.13,0
"ACC-0003181",2025-04-01,32820.11,0
"ACC-0003181",2025-05-01,29432.23,0
"ACC-0003181",2025-06-01,26929.8,0
"ACC-0003181",2025-07-01,23908.89,0
"ACC-0003181",2025-08-01,19981.29,0
"ACC-0003181",2025-09-01,17579.37,0
"ACC-0003181",2025-10-01,14795.57,0
"ACC-0003181",2025-11-01,11687.28,0
"ACC-0003181",2025-12-01,7870.3,0
"ACC-0003182",2025-01-01,13162.34,0
"ACC-0003182",2025-02-01,12090.85,0
"ACC-0003182",2025-03-01,11015.11,0
"ACC-0003182",2025-04-01,10172.2,0
"ACC-0003182",2025-05-01,9053.04,0
"ACC-0003182",2025-06-01,8151.18,0
"ACC-0003182",2025-07-01,6873.09,0
"ACC-0003182",2025-08-01,6095.24,0
"ACC-0003182",2025-09-01,5022.03,0
"ACC-0003182",2025-10-01,4292.79,0
"ACC-0003182",2025-11-01,3100.1,0
"ACC-0003182",2025-12-01,1888.77,0
"ACC-0003184",2025-01-01,3158.74,42
"ACC-0003184",2025-02-01,2896.03,34
"ACC-0003184",2025-03-01,2680.56,76
"ACC-0003184",2025-04-01,2430.56,100
"ACC-0003184",2025-05-01,2164.01,77
"ACC-0003184",2025-06-01,1900.83,64
"ACC-0003184",2025-07-01,1653.02,39
"ACC-0003184",2025-08-01,1389.37,31
"ACC-0003184",2025-09-01,1226.92,61
"ACC-0003184",2025-10-01,964.28,104
"ACC-0003184",2025-11-01,790.52,139
"ACC-0003184",2025-12-01,634.11,157
"ACC-0003185",2025-01-01,10999.72,0
"ACC-0003185",2025-02-01,10342.82,0
"ACC-0003185",2025-03-01,9746.54,0
"ACC-0003185",2025-04-01,9161.19,0
"ACC-0003185",2025-05-01,8523.6,0
"ACC-0003185",2025-06-01,7762.4,0
"ACC-0003185",2025-07-01,7074.76,0
"ACC-0003185",2025-08-01,6331.28,0
"ACC-0003185",2025-09-01,5550.78,0
"ACC-0003185",2025-10-01,4903.22,0
"ACC-0003185",2025-11-01,4307.14,0
"ACC-0003185",2025-12-01,3854.14,0
"ACC-0003186",2025-01-01,33123.33,19
"ACC-0003186",2025-02-01,30728.13,0
"ACC-0003186",2025-03-01,28657.26,16
"ACC-0003186",2025-04-01,27248.97,12
"ACC-0003186",2025-05-01,25692.2,7
"ACC-0003186",2025-06-01,24133.69,33
"ACC-0003186",2025-07-01,22366.5,25
"ACC-0003186",2025-08-01,20798.62,24
"ACC-0003186",2025-09-01,18841.54,67
"ACC-0003186",2025-10-01,16725.49,61
"ACC-0003186",2025-11-01,15263.14,44
"ACC-0003186",2025-12-01,13139.09,59
"ACC-0003187",2025-01-01,8345.82,34
"ACC-0003187",2025-02-01,7769.41,58
"ACC-0003187",2025-03-01,7086.12,92
"ACC-0003187",2025-04-01,6642.75,66
"ACC-0003187",2025-05-01,6090.7,57
"ACC-0003187",2025-06-01,5375.13,75
"ACC-0003187",2025-07-01,4660.3,68
"ACC-0003187",2025-08-01,4059.3,101
"ACC-0003187",2025-09-01,3539.39,85
"ACC-0003187",2025-10-01,3061.85,68
"ACC-0003187",2025-11-01,2527.37,106
"ACC-0003187",2025-12-01,1834.71,99
"ACC-0003188",2025-01-01,30944.94,0
"ACC-0003188",2025-02-01,29351.3,0
"ACC-0003188",2025-03-01,26835.91,0
"ACC-0003188",2025-04-01,24794.22,0
"ACC-0003188",2025-05-01,23110.74,0
"ACC-0003188",2025-06-01,21555.97,0
"ACC-0003188",2025-07-01,19350.47,0
"ACC-0003188",2025-08-01,16848.36,0
"ACC-0003188",2025-09-01,14824.22,0
"ACC-0003188",2025-10-01,12567.48,0
"ACC-0003188",2025-11-01,10244.2,0
"ACC-0003188",2025-12-01,7704.71,0
"ACC-0003190",2025-01-01,11411.87,0
"ACC-0003190",2025-02-01,10680.68,0
"ACC-0003190",2025-03-01,10034.07,0
"ACC-0003190",2025-04-01,9168.51,0
"ACC-0003190",2025-05-01,8185.89,0
"ACC-0003190",2025-06-01,7252.37,0
