"sensor_id","pm25","co2_ppm","ts"
"SEN-0012",11.514,467.621,2026-01-01 20:00:00.000000Z
"SEN-0012",11.324,485.525,2026-01-01 20:15:00.000000Z
"SEN-0012",12.731,464.461,2026-01-01 20:30:00.000000Z
"SEN-0012",11.172,446.24,2026-01-01 20:45:00.000000Z
"SEN-0012",10.755,446.569,2026-01-01 21:00:00.000000Z
"SEN-0012",11.332,430.239,2026-01-01 21:15:00.000000Z
"SEN-0012",11.563,437.783,2026-01-01 21:30:00.000000Z
"SEN-0012",10.805,421.931,2026-01-01 21:45:00.000000Z
"SEN-0012",10.52,418.968,2026-01-01 22:00:00.000000Z
"SEN-0012",11.317,378.123,2026-01-01 22:15:00.000000Z
"SEN-0012",7.012,395.521,2026-01-01 22:30:00.000000Z
"SEN-0012",3.537,384.851,2026-01-01 22:45:00.000000Z
"SEN-0012",8.173,357.295,2026-01-01 23:00:00.000000Z
"SEN-0012",8.122,361.582,2026-01-01 23:15:00.000000Z
"SEN-0012",8.328,369.124,2026-01-01 23:30:00.000000Z
"SEN-0012",9.829,333.032,2026-01-01 23:45:00.000000Z
"SEN-0013",21.606,324.238,2026-01-01 00:00:00.000000Z
"SEN-0013",23.404,312.824,2026-01-01 00:15:00.000000Z
"SEN-0013",26.724,317.232,2026-01-01 00:30:00.000000Z
"SEN-0013",25.684,331.276,2026-01-01 00:45:00.000000Z
"SEN-0013",26.353,329.119,2026-01-01 01:00:00.000000Z
"SEN-0013",23.996,325.037,2026-01-01 01:15:00.000000Z
"SEN-0013",25.395,302.529,2026-01-01 01:30:00.000000Z
"SEN-0013",20.192,310.666,2026-01-01 01:45:00.000000Z
"SEN-0013",21.733,298.984,2026-01-01 02:00:00.000000Z
"SEN-0013",20.903,333.295,2026-01-01 02:15:00.000000Z
"SEN-0013",22.373,323.176,2026-01-01 02:30:00.000000Z
"SEN-0013",25.209,295.992,2026-01-01 02:45:00.000000Z
"SEN-0013",22.067,306.541,2026-01-01 03:00:00.000000Z
"SEN-0013",23.733,314.409,2026-01-01 03:15:00.000000Z
"SEN-0013",23.091,313.517,2026-01-01 03:30:00.000000Z
"SEN-0013",25.989,295.91,2026-01-01 03:45:00.000000Z
"SEN-0013",26.804,329.849,2026-01-01 04:00:00.000000Z
"SEN-0013",26.958,317.805,2026-01-01 04:15:00.000000Z
"SEN-0013",25.232,325.378,2026-01-01 04:30:00.000000Z
"SEN-0013",26.179,342.969,2026-01-01 04:45:00.000000Z
"SEN-0013",25.969,348.809,2026-01-01 05:00:00.000000Z
"SEN-0013",22.806,364.814,2026-01-01 05:15:00.000000Z
"SEN-0013",31.708,371.619,2026-01-01 05:30:00.000000Z
"SEN-0013",25.395,355.514,2026-01-01 05:45:00.000000Z
"SEN-0013",27.472,372.989,2026-01-01 06:00:00.000000Z
"SEN-0013",29.572,357.626,2026-01-01 06:15:00.000000Z
"SEN-0013",29.065,406.484,2026-01-01 06:30:00.000000Z
"SEN-0013",24.296,406.674,2026-01-01 06:45:00.000000Z
"SEN-0013",28.961,423.658,2026-01-01 07:00:00.000000Z
"SEN-0013",27.659,417.953,2026-01-01 07:15:00.000000Z
"SEN-0013",32.044,429.69,2026-01-01 07:30:00.000000Z
"SEN-0013",31.918,397.637,2026-01-01 07:45:00.000000Z
"SEN-0013",36.483,406.853,2026-01-01 08:00:00.000000Z
"SEN-0013",34.294,461.337,2026-01-01 08:15:00.000000Z
"SEN-0013",31.263,446.5,2026-01-01 08:30:00.000000Z
"SEN-0013",31.45,524.351,2026-01-01 08:45:00.000000Z
"SEN-0013",36.587,486.032,2026-01-01 09:00:00.000000Z
"SEN-0013",34.365,511.357,2026-01-01 09:15:00.000000Z
"SEN-0013",34.845,528.845,2026-01-01 09:30:00.000000Z
"SEN-0013",33.688,509.632,2026-01-01 09:45:00.000000Z
"SEN-0013",34.026,531.238,2026-01-01 10:00:00.000000Z
"SEN-0013",37.466,492.364,2026-01-01 10:15:00.000000Z
"SEN-0013",39.158,528.709,2026-01-01 10:30:00.000000Z
"SEN-0013",41.784,520.896,2026-01-01 10:45:00.000000Z
"SEN-0013",37.727,531.193,2026-01-01 11:00:00.000000Z
"SEN-0013",42.875,520.36,2026-01-01 11:15:00.000000Z
"SEN-0013",38.86,556.954,2026-01-01 11:30:00.000000Z
"SEN-0013",38.714,564.29,2026-01-01 11:45:00.000000Z
"SEN-0013",43.482,563.018,2026-01-01 12:00:00.000000Z
"SEN-0013",37.171,583.317,2026-01-01 12:15:00.000000Z
"SEN-0013",40.795,596.418,2026-01-01 12:30:00.000000Z
"SEN-0013",40.053,611.647,2026-01-01 12:45:00.000000Z
"SEN-0013",43.728,595.118,2026-01-01 13:00:00.000000Z
"SEN-0013",38.688,541.186,2026-01-01 13:15:00.000000Z
"SEN-0013",41.187,625.869,2026-01-01 13:30:00.000000Z
"SEN-0013",42.348,585.702,2026-01-01 13:45:00.000000Z
"SEN-0013",44.006,577.512,2026-01-01 14:00:00.000000Z
"SEN-0013",45.273,600.278,2026-01-01 14:15:00.000000Z
"SEN-0013",38.393,602.171,2026-01-01 14:30:00.000000Z
"SEN-0013",43.837,541.319,2026-01-01 14:45:00.000000Z
"SEN-0013",44.875,580.374,2026-01-01 15:00:00.000000Z
"SEN-0013",42.784,604.273,2026-01-01 15:15:00.000000Z
"SEN-0013",37.847,594.103,2026-01-01 15:30:00.000000Z
"SEN-0013",44.447,576.222,2026-01-01 15:45:00.000000Z
"SEN-0013",42.179,546.654,2026-01-01 16:00:00.000000Z
"SEN-0013",39.484,559.145,2026-01-01 16:15:00.000000Z
"SEN-0013",40.308,571.112,2026-01-01 16:30:00.000000Z
"SEN-0013",38.101,501.165,2026-01-01 16:45:00.000000Z
"SEN-0013",43.464,552.2,2026-01-01 17:00:00.000000Z
"SEN-0013",40.151,531.39,2026-01-01 17:15:00.000000Z
"SEN-0013",39.208,528.566,2026-01-01 17:30:00.000000Z
"SEN-0013",39.818,518.454,2026-01-01 17:45:00.000000Z
"SEN-0013",36.454,498.201,2026-01-01 18:00:00.000000Z
"SEN-0013",35.99,540.423,2026-01-01 18:15:00.000000Z
"SEN-0013",39.332,534.467,2026-01-01 18:30:00.000000Z
"SEN-0013",34.938,470.59,2026-01-01 18:45:00.000000Z
"SEN-0013",35.066,506.756,2026-01-01 19:00:00.000000Z
"SEN-0013",34.196,501.226,2026-01-01 19:15:00.000000Z
"SEN-0013",33.839,444.554,2026-01-01 19:30:00.000000Z
"SEN-0013",34.335,450.129,2026-01-01 19:45:00.000000Z
"SEN-0013",32.224,444.921,2026-01-01 20:00:00.000000Z
"SEN-0013",32.068,427.905,2026-01-01 20:15:00.000000Z
"SEN-0013",27.561,419.995,2026-01-01 20:30:00.000000Z
"SEN-0013",31.906,424.676,2026-01-01 20:45:00.000000Z
"SEN-0013",32.872,408.105,2026-01-01 21:00:00.000000Z
"SEN-0013",28.327,399.427,2026-01-01 21:15:00.000000Z
"SEN-0013",24.846,417.865,2026-01-01 21:30:00.000000Z
"SEN-0013",26.443,368.669,2026-01-01 21:45:00.000000Z
"SEN-0013",24.781,388.676,2026-01-01 22:00:00.000000Z
"SEN-0013",26.875,385.438,2026-01-01 22:15:00.000000Z
"SEN-0013",28.74,341.659,2026-01-01 22:30:00.000000Z
"SEN-0013",25.997,385.307,2026-01-01 22:45:00.000000Z
"SEN-0013",24.904,329.653,2026-01-01 23:00:00.000000Z
"SEN-0013",26.791,376.329,2026-01-01 23:15:00.000000Z
"SEN-0013",26.604,347.617,2026-01-01 23:30:00.000000Z
"SEN-0013",25.375,338.865,2026-01-01 23:45:00.000000Z
"SEN-0014",22.702,359.097,2026-01-01 00:00:00.000000Z
"SEN-0014",23.511,374.702,2026-01-01 00:15:00.000000Z
"SEN-0014",20.571,355.724,2026-01-01 00:30:00.000000Z
"SEN-0014",22.029,379.113,2026-01-01 00:45:00.000000Z
"SEN-0014",20.351,362.731,2026-01-01 01:00:00.000000Z
"SEN-0014",19.152,418.748,2026-01-01 01:15:00.000000Z
"SEN-0014",22.898,368.26,2026-01-01 01:30:00.000000Z
"SEN-0014",19.82,332.262,2026-01-01 01:45:00.000000Z
"SEN-0014",24.845,327.963,2026-01-01 02:00:00.000000Z
"SEN-0014",14.422,367.751,2026-01-01 02:15:00.000000Z
"SEN-0014",25.978,366.54,2026-01-01 02:30:00.000000Z
"SEN-0014",20.747,388.329,2026-01-01 02:45:00.000000Z
"SEN-0014",23.02,363.698,2026-01-01 03:00:00.000000Z
"SEN-0014",26.164,368.451,2026-01-01 03:15:00.000000Z
"SEN-0014",24.471,394.599,2026-01-01 03:30:00.000000Z
"SEN-0014",22.986,361.997,2026-01-01 03:45:00.000000Z
"SEN-0014",20.728,389.298,2026-01-01 04:00:00.000000Z
"SEN-0014",20.809,375.252,2026-01-01 04:15:00.000000Z
"SEN-0014",26.298,406.958,2026-01-01 04:30:00.000000Z
"SEN-0014",28.318,402.628,2026-01-01 04:45:00.000000Z
"SEN-0014",28.352,438.746,2026-01-01 05:00:00.000000Z
"SEN-0014",25.719,393.488,2026-01-01 05:15:00.000000Z
"SEN-0014",25.449,421.097,2026-01-01 05:30:00.000000Z
"SEN-0014",26.617,457.596,2026-01-01 05:45:00.000000Z
"SEN-0014",24.697,431.756,2026-01-01 06:00:00.000000Z
"SEN-0014",27.792,474.716,2026-01-01 06:15:00.000000Z
"SEN-0014",24.637,444.283,2026-01-01 06:30:00.000000Z
"SEN-0014",27.855,451.147,2026-01-01 06:45:00.000000Z
"SEN-0014",31.991,442.153,2026-01-01 07:00:00.000000Z
"SEN-0014",29.211,483.865,2026-01-01 07:15:00.000000Z
"SEN-0014",28.487,485.828,2026-01-01 07:30:00.000000Z
"SEN-0014",28.824,482.823,2026-01-01 07:45:00.000000Z
"SEN-0014",26.197,524.143,2026-01-01 08:00:00.000000Z
"SEN-0014",30.432,531.065,2026-01-01 08:15:00.000000Z
"SEN-0014",29.082,529.415,2026-01-01 08:30:00.000000Z
"SEN-0014",33.764,499.484,2026-01-01 08:45:00.000000Z
"SEN-0014",29.514,568.821,2026-01-01 09:00:00.000000Z
"SEN-0014",35.646,550.164,2026-01-01 09:15:00.000000Z
"SEN-0014",38.159,597.415,2026-01-01 09:30:00.000000Z
"SEN-0014",34.023,622.485,2026-01-01 09:45:00.000000Z
"SEN-0014",33.898,585.054,2026-01-01 10:00:00.000000Z
"SEN-0014",36.54,591.466,2026-01-01 10:15:00.000000Z
"SEN-0014",34.237,607.869,2026-01-01 10:30:00.000000Z
"SEN-0014",36.366,612.001,2026-01-01 10:45:00.000000Z
"SEN-0014",37.443,599.157,2026-01-01 11:00:00.000000Z
"SEN-0014",35.633,666.2,2026-01-01 11:15:00.000000Z
"SEN-0014",35.821,632.874,2026-01-01 11:30:00.000000Z
"SEN-0014",39.596,656.12,2026-01-01 11:45:00.000000Z
"SEN-0014",37.661,658.132,2026-01-01 12:00:00.000000Z
"SEN-0014",39.95,673.389,2026-01-01 12:15:00.000000Z
"SEN-0014",38.423,672.078,2026-01-01 12:30:00.000000Z
"SEN-0014",42.395,673.407,2026-01-01 12:45:00.000000Z
"SEN-0014",38.193,683.552,2026-01-01 13:00:00.000000Z
"SEN-0014",38.364,657.123,2026-01-01 13:15:00.000000Z
"SEN-0014",39.789,652.222,2026-01-01 13:30:00.000000Z
"SEN-0014",38.819,659.138,2026-01-01 13:45:00.000000Z
"SEN-0014",39.177,665.964,2026-01-01 14:00:00.000000Z
"SEN-0014",38.252,724.404,2026-01-01 14:15:00.000000Z
"SEN-0014",38.851,689.998,2026-01-01 14:30:00.000000Z
"SEN-0014",40.403,649.387,2026-01-01 14:45:00.000000Z
"SEN-0014",39.018,669.233,2026-01-01 15:00:00.000000Z
"SEN-0014",39.036,704.777,2026-01-01 15:15:00.000000Z
"SEN-0014",38.842,678.477,2026-01-01 15:30:00.000000Z
"SEN-0014",39.316,640.566,2026-01-01 15:45:00.000000Z
"SEN-0014",39.458,650.512,2026-01-01 16:00:00.000000Z
"SEN-0014",37.342,651.327,2026-01-01 16:15:00.000000Z
"SEN-0014",35.659,645.247,2026-01-01 16:30:00.000000Z
"SEN-0014",36.516,639.213,2026-01-01 16:45:00.000000Z
"SEN-0014",40.506,639.496,2026-01-01 17:00:00.000000Z
"SEN-0014",36.68,610.503,2026-01-01 17:15:00.000000Z
"SEN-0014",34.349,652.73,2026-01-01 17:30:00.000000Z
"SEN-0014",33.767,577.084,2026-01-01 17:45:00.000000Z
"SEN-0014",33.629,596.075,2026-01-01 18:00:00.000000Z
"SEN-0014",39.686,583.723,2026-01-01 18:15:00.000000Z
"SEN-0014",34.364,575.003,2026-01-01 18:30:00.000000Z
"SEN-0014",36.137,573.597,2026-01-01 18:45:00.000000Z
"SEN-0014",34.436,585.811,2026-01-01 19:00:00.000000Z
"SEN-0014",31.417,567.216,2026-01-01 19:15:00.000000Z
"SEN-0014",31.588,549.993,2026-01-01 19:30:00.000000Z
"SEN-0014",32.095,514.046,2026-01-01 19:45:00.000000Z
"SEN-0014",31.942,522.314,2026-01-01 20:00:00.000000Z
"SEN-0014",27.99,527.336,2026-01-01 20:15:00.000000Z
"SEN-0014",27.328,484.006,2026-01-01 20:30:00.000000Z
"SEN-0014",32.25,460.772,2026-01-01 20:45:00.000000Z
"SEN-0014",27.6,514.461,2026-01-01 21:00:00.000000Z
"SEN-0014",27.562,445.396,2026-01-01 21:15:00.000000Z
"SEN-0014",26.423,476.335,2026-01-01 21:30:00.000000Z
"SEN-0014",28.04,442.364,2026-01-01 21:45:00.000000Z
"SEN-0014",24.647,420.222,2026-01-01 22:00:00.000000Z
"SEN-0014",21.57,465.892,2026-01-01 22:15:00.000000Z
"SEN-0014",27.962,419.669,2026-01-01 22:30:00.000000Z
"SEN-0014",24.526,407.834,2026-01-01 22:45:00.000000Z
"SEN-0014",23.81,436.666,2026-01-01 23:00:00.000000Z
"SEN-0014",22.371,403.519,2026-01-01 23:15:00.000000Z
"SEN-0014",24.954,420.542,2026-01-01 23:30:00.000000Z
"SEN-0014",21.849,368.394,2026-01-01 23:45:00.000000Z
"SEN-0015",14.972,412.68,2026-01-01 00:00:00.000000Z
"SEN-0015",14.672,414.399,2026-01-01 00:15:00.000000Z
"SEN-0015",15.8,395.755,2026-01-01 00:30:00.000000Z
"SEN-0015",16.126,427.282,2026-01-01 00:45:00.000000Z
"SEN-0015",15.801,410.006,2026-01-01 01:00:00.000000Z
"SEN-0015",18.137,371.627,2026-01-01 01:15:00.000000Z
"SEN-0015",16.696,425.569,2026-01-01 01:30:00.000000Z
"SEN-0015",18.248,398.354,2026-01-01 01:45:00.000000Z
"SEN-0015",14.517,396.636,2026-01-01 02:00:00.000000Z
"SEN-0015",14.552,366.113,2026-01-01 02:15:00.000000Z
"SEN-0015",15.895,411.89,2026-01-01 02:30:00.000000Z
"SEN-0015",15.244,420.189,2026-01-01 02:45:00.000000Z
"SEN-0015",14.696,399.15,2026-01-01 03:00:00.000000Z
"SEN-0015",14.614,411.217,2026-01-01 03:15:00.000000Z
"SEN-0015",19.487,383.347,2026-01-01 03:30:00.000000Z
"SEN-0015",14.708,427.372,2026-01-01 03:45:00.000000Z
"SEN-0015",13.087,400.633,2026-01-01 04:00:00.000000Z
"SEN-0015",20.026,432.994,2026-01-01 04:15:00.000000Z
"SEN-0015",14.935,441.049,2026-01-01 04:30:00.000000Z
"SEN-0015",18.297,444.249,2026-01-01 04:45:00.000000Z
"SEN-0015",16.02,474.364,2026-01-01 05:00:00.000000Z
"SEN-0015",19.649,482.376,2026-01-01 05:15:00.000000Z
"SEN-0015",18.043,446.149,2026-01-01 05:30:00.000000Z
"SEN-0015",19.405,483.19,2026-01-01 05:45:00.000000Z
"SEN-0015",20.024,467.684,2026-01-01 06:00:00.000000Z
"SEN-0015",20.355,520.774,2026-01-01 06:15:00.000000Z
"SEN-0015",22.678,498.679,2026-01-01 06:30:00.000000Z
"SEN-0015",16.611,499.241,2026-01-01 06:45:00.000000Z
"SEN-0015",18.164,542.788,2026-01-01 07:00:00.000000Z
"SEN-0015",16.061,534.325,2026-01-01 07:15:00.000000Z
"SEN-0015",20.268,538.336,2026-01-01 07:30:00.000000Z
"SEN-0015",22.716,566.486,2026-01-01 07:45:00.000000Z
"SEN-0015",23.023,577.328,2026-01-01 08:00:00.000000Z
"SEN-0015",18.265,575.301,2026-01-01 08:15:00.000000Z
"SEN-0015",20.409,606.695,2026-01-01 08:30:00.000000Z
"SEN-0015",19.571,607.495,2026-01-01 08:45:00.000000Z
"SEN-0015",22.9,603.741,2026-01-01 09:00:00.000000Z
"SEN-0015",26.364,674.309,2026-01-01 09:15:00.000000Z
"SEN-0015",25.69,663.305,2026-01-01 09:30:00.000000Z
"SEN-0015",25.075,669.33,2026-01-01 09:45:00.000000Z
"SEN-0015",24.72,671.269,2026-01-01 10:00:00.000000Z
"SEN-0015",27.51,667.698,2026-01-01 10:15:00.000000Z
"SEN-0015",25.64,687.413,2026-01-01 10:30:00.000000Z
"SEN-0015",27.135,702.286,2026-01-01 10:45:00.000000Z
"SEN-0015",27.364,708.969,2026-01-01 11:00:00.000000Z
"SEN-0015",24.401,712.176,2026-01-01 11:15:00.000000Z
"SEN-0015",27.388,707.31,2026-01-01 11:30:00.000000Z
"SEN-0015",26.455,766.405,2026-01-01 11:45:00.000000Z
"SEN-0015",27.492,698.081,2026-01-01 12:00:00.000000Z
"SEN-0015",26.344,720.993,2026-01-01 12:15:00.000000Z
"SEN-0015",26.512,733.919,2026-01-01 12:30:00.000000Z
"SEN-0015",27.798,714.45,2026-01-01 12:45:00.000000Z
"SEN-0015",28.62,759.836,2026-01-01 13:00:00.000000Z
"SEN-0015",28.673,749.179,2026-01-01 13:15:00.000000Z
"SEN-0015",27.923,756.596,2026-01-01 13:30:00.000000Z
"SEN-0015",29.351,762.637,2026-01-01 13:45:00.000000Z
"SEN-0015",28.627,756.2,2026-01-01 14:00:00.000000Z
"SEN-0015",25.557,736.344,2026-01-01 14:15:00.000000Z
"SEN-0015",26.29,766.225,2026-01-01 14:30:00.000000Z
"SEN-0015",26.959,725.307,2026-01-01 14:45:00.000000Z
"SEN-0015",27.999,755.67,2026-01-01 15:00:00.000000Z
"SEN-0015",28.266,746.224,2026-01-01 15:15:00.000000Z
"SEN-0015",28.541,736.144,2026-01-01 15:30:00.000000Z
"SEN-0015",26.285,718.632,2026-01-01 15:45:00.000000Z
"SEN-0015",28.187,719.426,2026-01-01 16:00:00.000000Z
"SEN-0015",26.457,704.413,2026-01-01 16:15:00.000000Z
"SEN-0015",28.477,710.431,2026-01-01 16:30:00.000000Z
"SEN-0015",24.108,715.767,2026-01-01 16:45:00.000000Z
"SEN-0015",28.878,710.539,2026-01-01 17:00:00.000000Z
"SEN-0015",28.705,655.24,2026-01-01 17:15:00.000000Z
"SEN-0015",26.177,664.918,2026-01-01 17:30:00.000000Z
"SEN-0015",28.565,671.272,2026-01-01 17:45:00.000000Z
"SEN-0015",28.504,694.255,2026-01-01 18:00:00.000000Z
"SEN-0015",24.566,681.289,2026-01-01 18:15:00.000000Z
"SEN-0015",24.703,652.565,2026-01-01 18:30:00.000000Z
"SEN-0015",25.547,581.89,2026-01-01 18:45:00.000000Z
"SEN-0015",28.033,650.465,2026-01-01 19:00:00.000000Z
"SEN-0015",22.373,600.967,2026-01-01 19:15:00.000000Z
"SEN-0015",22.942,591.858,2026-01-01 19:30:00.000000Z
"SEN-0015",21.342,598.663,2026-01-01 19:45:00.000000Z
"SEN-0015",25.017,576.574,2026-01-01 20:00:00.000000Z
"SEN-0015",21.251,539.27,2026-01-01 20:15:00.000000Z
"SEN-0015",22.544,575.525,2026-01-01 20:30:00.000000Z
"SEN-0015",20.372,550.188,2026-01-01 20:45:00.000000Z
"SEN-0015",20.853,514.824,2026-01-01 21:00:00.000000Z
"SEN-0015",19.256,500.182,2026-01-01 21:15:00.000000Z
"SEN-0015",20.882,491.808,2026-01-01 21:30:00.000000Z
"SEN-0015",18.902,520.892,2026-01-01 21:45:00.000000Z
"SEN-0015",21.261,482.109,2026-01-01 22:00:00.000000Z
"SEN-0015",19.459,450.971,2026-01-01 22:15:00.000000Z
"SEN-0015",14.441,466.942,2026-01-01 22:30:00.000000Z
"SEN-0015",18.05,443.456,2026-01-01 22:45:00.000000Z
"SEN-0015",18.12,439.05,2026-01-01 23:00:00.000000Z
"SEN-0015",15.626,456.356,2026-01-01 23:15:00.000000Z
"SEN-0015",15.299,483.816,2026-01-01 23:30:00.000000Z
"SEN-0015",16.955,464.782,2026-01-01 23:45:00.000000Z
"SEN-0016",15.589,424.092,2026-01-01 00:00:00.000000Z
"SEN-0016",14.604,390.635,2026-01-01 00:15:00.000000Z
"SEN-0016",13.745,391.121,2026-01-01 00:30:00.000000Z
"SEN-0016",14.457,396.026,2026-01-01 00:45:00.000000Z
"SEN-0016",15.553,388.302,2026-01-01 01:00:00.000000Z
"SEN-0016",14.556,355.414,2026-01-01 01:15:00.000000Z
"SEN-0016",11.936,365.654,2026-01-01 01:30:00.000000Z
"SEN-0016",11.748,371.186,2026-01-01 01:45:00.000000Z
"SEN-0016",15.975,366.788,2026-01-01 02:00:00.000000Z
"SEN-0016",12.351,357.139,2026-01-01 02:15:00.000000Z
"SEN-0016",14.262,318.965,2026-01-01 02:30:00.000000Z
"SEN-0016",12.663,370.894,2026-01-01 02:45:00.000000Z
"SEN-0016",12.231,393.29,2026-01-01 03:00:00.000000Z
"SEN-0016",11.563,382.871,2026-01-01 03:15:00.000000Z
"SEN-0016",12.854,393.865,2026-01-01 03:30:00.000000Z
"SEN-0016",15.705,379.486,2026-01-01 03:45:00.000000Z
"SEN-0016",9.531,363.357,2026-01-01 04:00:00.000000Z
"SEN-0016",11.645,373.611,2026-01-01 04:15:00.000000Z
"SEN-0016",18.322,390.606,2026-01-01 04:30:00.000000Z
"SEN-0016",11.737,418.96,2026-01-01 04:45:00.000000Z
"SEN-0016",14.997,449.631,2026-01-01 05:00:00.000000Z
"SEN-0016",13.629,445.126,2026-01-01 05:15:00.000000Z
"SEN-0016",11.429,455.761,2026-01-01 05:30:00.000000Z
"SEN-0016",14.52,447.726,2026-01-01 05:45:00.000000Z
"SEN-0016",18.575,447.362,2026-01-01 06:00:00.000000Z
"SEN-0016",13.465,489.722,2026-01-01 06:15:00.000000Z
"SEN-0016",14.317,442.263,2026-01-01 06:30:00.000000Z
"SEN-0016",17.514,503.873,2026-01-01 06:45:00.000000Z
"SEN-0016",16.902,533.099,2026-01-01 07:00:00.000000Z
"SEN-0016",16.996,527.219,2026-01-01 07:15:00.000000Z
"SEN-0016",18.464,540.66,2026-01-01 07:30:00.000000Z
"SEN-0016",18.743,563.242,2026-01-01 07:45:00.000000Z
"SEN-0016",17.955,536.726,2026-01-01 08:00:00.000000Z
"SEN-0016",18.478,566.607,2026-01-01 08:15:00.000000Z
"SEN-0016",21.021,575.451,2026-01-01 08:30:00.000000Z
"SEN-0016",19.739,526.795,2026-01-01 08:45:00.000000Z
"SEN-0016",21.245,592.688,2026-01-01 09:00:00.000000Z
"SEN-0016",21.447,599.588,2026-01-01 09:15:00.000000Z
"SEN-0016",20.763,569.73,2026-01-01 09:30:00.000000Z
"SEN-0016",23.626,612.579,2026-01-01 09:45:00.000000Z
"SEN-0016",20.877,629.531,2026-01-01 10:00:00.000000Z
"SEN-0016",25.122,634.635,2026-01-01 10:15:00.000000Z
"SEN-0016",22.761,625.92,2026-01-01 10:30:00.000000Z
"SEN-0016",25.464,636.984,2026-01-01 10:45:00.000000Z
"SEN-0016",23.745,647.827,2026-01-01 11:00:00.000000Z
"SEN-0016",24.915,650.104,2026-01-01 11:15:00.000000Z
"SEN-0016",26.139,669.344,2026-01-01 11:30:00.000000Z
"SEN-0016",24.026,647.66,2026-01-01 11:45:00.000000Z
"SEN-0016",24.284,659.719,2026-01-01 12:00:00.000000Z
"SEN-0016",26.351,704.822,2026-01-01 12:15:00.000000Z
"SEN-0016",26.481,695.077,2026-01-01 12:30:00.000000Z
"SEN-0016",27.222,683.948,2026-01-01 12:45:00.000000Z
"SEN-0016",24.212,690.654,2026-01-01 13:00:00.000000Z
"SEN-0016",28.657,674.606,2026-01-01 13:15:00.000000Z
"SEN-0016",25.127,703.042,2026-01-01 13:30:00.000000Z
"SEN-0016",23.075,702.498,2026-01-01 13:45:00.000000Z
"SEN-0016",20.963,715.779,2026-01-01 14:00:00.000000Z
"SEN-0016",22.674,690.062,2026-01-01 14:15:00.000000Z
"SEN-0016",24.824,692.669,2026-01-01 14:30:00.000000Z
"SEN-0016",23.682,696.58,2026-01-01 14:45:00.000000Z
"SEN-0016",23.181,683.405,2026-01-01 15:00:00.000000Z
"SEN-0016",22.197,705.981,2026-01-01 15:15:00.000000Z
"SEN-0016",22.495,687.22,2026-01-01 15:30:00.000000Z
"SEN-0016",22.812,687.52,2026-01-01 15:45:00.000000Z
"SEN-0016",21.721,669.622,2026-01-01 16:00:00.000000Z
"SEN-0016",25.758,692.474,2026-01-01 16:15:00.000000Z
"SEN-0016",24.766,684.527,2026-01-01 16:30:00.000000Z
"SEN-0016",22.443,676.962,2026-01-01 16:45:00.000000Z
"SEN-0016",23.65,672.885,2026-01-01 17:00:00.000000Z
"SEN-0016",22.019,642.947,2026-01-01 17:15:00.000000Z
"SEN-0016",20.273,640.231,2026-01-01 17:30:00.000000Z
"SEN-0016",19.493,641.598,2026-01-01 17:45:00.000000Z
"SEN-0016",20.2,609.657,2026-01-01 18:00:00.000000Z
"SEN-0016",20.071,626.075,2026-01-01 18:15:00.000000Z
"SEN-0016",20.939,598.901,2026-01-01 18:30:00.000000Z
"SEN-0016",18.896,609.686,2026-01-01 18:45:00.000000Z
"SEN-0016",17.615,578.668,2026-01-01 19:00:00.000000Z
"SEN-0016",18.607,587.159,2026-01-01 19:15:00.000000Z
"SEN-0016",19.77,594.192,2026-01-01 19:30:00.000000Z
"SEN-0016",15.921,574.386,2026-01-01 19:45:00.000000Z
"SEN-0016",22.829,536.96,2026-01-01 20:00:00.000000Z
"SEN-0016",17.363,523.192,2026-01-01 20:15:00.000000Z
"SEN-0016",21.339,508.5,2026-01-01 20:30:00.000000Z
"SEN-0016",21.408,523.843,2026-01-01 20:45:00.000000Z
"SEN-0016",15.448,480.382,2026-01-01 21:00:00.000000Z
"SEN-0016",16.695,505.945,2026-01-01 21:15:00.000000Z
"SEN-0016",12.494,485.525,2026-01-01 21:30:00.000000Z
"SEN-0016",14.85,489.624,2026-01-01 21:45:00.000000Z
"SEN-0016",16.838,429.924,2026-01-01 22:00:00.000000Z
"SEN-0016",16.507,452.566,2026-01-01 22:15:00.000000Z
"SEN-0016",12.74,423.003,2026-01-01 22:30:00.000000Z
"SEN-0016",13.645,419.234,2026-01-01 22:45:00.000000Z
"SEN-0016",17.023,443.16,2026-01-01 23:00:00.000000Z
"SEN-0016",17.639,428.981,2026-01-01 23:15:00.000000Z
"SEN-0016",13.058,414.795,2026-01-01 23:30:00.000000Z
"SEN-0016",14.973,382.181,2026-01-01 23:45:00.000000Z
"SEN-0017",21.287,500.067,2026-01-01 00:00:00.000000Z
"SEN-0017",20.083,523.758,2026-01-01 00:15:00.000000Z
"SEN-0017",15.107,498.406,2026-01-01 00:30:00.000000Z
"SEN-0017",19.743,475.582,2026-01-01 00:45:00.000000Z
"SEN-0017",20.972,468.274,2026-01-01 01:00:00.000000Z
"SEN-0017",17.571,490.951,2026-01-01 01:15:00.000000Z
"SEN-0017",17.159,502.434,2026-01-01 01:30:00.000000Z
"SEN-0017",18.312,467.794,2026-01-01 01:45:00.000000Z
"SEN-0017",17.214,450.128,2026-01-01 02:00:00.000000Z
"SEN-0017",16.541,499.042,2026-01-01 02:15:00.000000Z
"SEN-0017",16.406,450.769,2026-01-01 02:30:00.000000Z
